citrus_id,farm_id,month,week,research_day,tag,brix,size
ndl,nab,11,2,2021.11.11,10,9.59,60.94
odl,nab,11,2,2021.11.11,11,9.67,65.64
pdl,nab,11,2,2021.11.11,12,9.86,62.32
qdl,nab,11,2,2021.11.11,13,9.64,62.82
rdl,nab,11,2,2021.11.11,14,9.53,62.43
sdl,nab,11,2,2021.11.11,15,9.53,60.64
tdl,nab,11,2,2021.11.11,16,9.04,64.67
udl,nab,11,2,2021.11.11,17,9.89,61.39
vdl,nab,11,2,2021.11.11,18,9.1,60.91
wdl,nab,11,2,2021.11.11,19,9.63,59.63
xdl,nab,11,2,2021.11.11,20,9.61,62.59
ydl,nab,11,2,2021.11.11,21,10.08,59.88
zdl,nab,11,2,2021.11.11,22,9,61.27
ael,nab,11,2,2021.11.11,23,9.36,60.35
bel,nab,11,2,2021.11.11,24,9.08,63.67
cel,nab,11,2,2021.11.11,25,10.36,61.59
del,nab,11,2,2021.11.11,26,10.31,60.12
eel,nab,11,2,2021.11.11,27,9.67,61.46
fel,nab,11,2,2021.11.11,28,9.73,62.96
gel,nab,11,2,2021.11.11,29,10.22,66
hel,nab,11,2,2021.11.11,30,10.42,66.3
iel,nab,11,2,2021.11.11,31,9.4,61.9
jel,nab,11,2,2021.11.11,32,8.91,65.24
kel,nab,11,2,2021.11.11,33,9.57,64.21
lel,nab,11,2,2021.11.11,34,8.98,64.4
mel,nab,11,2,2021.11.11,35,10.41,63.96
nel,nab,11,2,2021.11.11,36,9.87,64.15
oel,nab,11,2,2021.11.11,37,10.82,59.08
pel,nab,11,2,2021.11.11,38,9.22,63.34
qel,nab,11,2,2021.11.11,39,9.88,59.02
rel,nab,11,2,2021.11.11,40,9.44,63.49
sel,nab,11,2,2021.11.11,41,9.74,65
tel,nab,11,2,2021.11.11,42,9.82,63.81
uel,nab,11,2,2021.11.11,43,10.56,61.28
vel,nab,11,2,2021.11.11,44,10.27,60.79
wel,nab,11,2,2021.11.11,45,9.1,63.85
xel,nab,11,2,2021.11.11,46,9.79,62.4
yel,nab,11,2,2021.11.11,47,10.18,62.17
zel,nab,11,2,2021.11.11,48,10.18,63.15
afl,nab,11,2,2021.11.11,49,10.19,64.04
bfl,nab,11,2,2021.11.11,50,9.23,59.38
cfl,nab,11,2,2021.11.11,51,10.72,67.57
dfl,nab,11,2,2021.11.11,52,9.83,61.71
efl,nab,11,2,2021.11.11,53,9.64,63.04
ffl,nab,11,2,2021.11.11,54,9.26,67.42
gfl,nab,11,2,2021.11.11,55,10.27,64.95
hfl,nab,11,2,2021.11.11,56,9.21,61.78
ifl,nab,11,2,2021.11.11,57,10.72,62.58
jfl,nab,11,2,2021.11.11,58,9.73,59.63
kfl,nab,11,2,2021.11.11,59,9.57,64.58
lfl,nab,11,2,2021.11.11,60,9.81,62.49
mfl,nab,11,2,2021.11.11,61,11.1,60.34
nfl,nab,11,2,2021.11.11,62,10.83,64.85
ofl,nab,11,2,2021.11.11,63,11.57,61.13
pfl,nab,11,2,2021.11.11,64,9.67,62.56
qfl,nab,11,2,2021.11.11,65,9.17,64.4
rfl,nab,11,2,2021.11.11,66,9.23,64.01
sfl,nab,11,2,2021.11.11,67,9.89,66.79
tfl,nab,11,2,2021.11.11,68,11.2,66.49
ufl,nab,11,2,2021.11.11,69,9.8,63.56
vfl,nab,11,2,2021.11.11,70,9.37,59.45
wfl,nab,11,2,2021.11.11,71,10.09,62.84
xfl,nab,11,2,2021.11.11,72,10.03,65.44
yfl,nab,11,2,2021.11.11,73,11.47,66.39
zfl,nab,11,2,2021.11.11,74,11.87,62.23
agl,nab,11,2,2021.11.11,75,12.12,62.46
bgl,nab,11,2,2021.11.11,76,11.78,66.06
cgl,nab,11,2,2021.11.11,77,9.79,63.65
dgl,nab,11,2,2021.11.11,78,9.14,63.43
egl,nab,11,2,2021.11.11,79,10.93,65.43
fgl,nab,11,2,2021.11.11,80,10.57,62.75
ggl,nab,11,2,2021.11.11,81,10.61,63.35
hgl,nab,11,2,2021.11.11,82,10.2,66.14
igl,nab,11,2,2021.11.11,83,10.22,62.93
jgl,nab,11,2,2021.11.11,84,10.18,62.65
kgl,nab,11,2,2021.11.11,85,10.57,61.06
lgl,nab,11,2,2021.11.11,86,10.34,62.15
mgl,nab,11,2,2021.11.11,87,10,63.94
ngl,nab,11,2,2021.11.11,88,10.12,65.09
ogl,nab,11,2,2021.11.11,89,10.86,63.57
pgl,nab,11,2,2021.11.11,90,9.46,62.78
qgl,nab,11,2,2021.11.11,91,9.84,63.66
rgl,nab,11,2,2021.11.11,92,9.27,62.94
sgl,nab,11,2,2021.11.11,93,9.51,63.56
tgl,nab,11,2,2021.11.11,94,9.51,65.74
ugl,nab,11,2,2021.11.11,95,9.28,68.33
vgl,nab,11,2,2021.11.11,96,8.68,61.09
wgl,nab,11,2,2021.11.11,97,8.97,63.67
xgl,nab,11,2,2021.11.11,98,9.22,64.58
ygl,nab,11,2,2021.11.11,99,10.27,60.08
zgl,nab,11,2,2021.11.11,100,10.47,60.76
ahl,nab,11,3,2021.11.18,1,9.26,59.45
bhl,nab,11,3,2021.11.18,2,11,56.48
chl,nab,11,3,2021.11.18,3,8.93,56.72
dhl,nab,11,3,2021.11.18,4,11.71,61.61
ehl,nab,11,3,2021.11.18,5,10.07,59.26
fhl,nab,11,3,2021.11.18,6,11.29,61.23
ghl,nab,11,3,2021.11.18,7,9.11,56.37
hhl,nab,11,3,2021.11.18,8,11.84,58.51
ihl,nab,11,3,2021.11.18,9,9.08,57.23
jhl,nab,11,3,2021.11.18,10,12.28,57.86
khl,nab,11,3,2021.11.18,11,10.32,59.08
lhl,nab,11,3,2021.11.18,12,12.2,58.32
mhl,nab,11,3,2021.11.18,13,9.58,60.08
nhl,nab,11,3,2021.11.18,14,11.38,58.61
ohl,nab,11,3,2021.11.18,15,9.02,58.64
phl,nab,11,3,2021.11.18,16,11.5,59.59
qhl,nab,11,3,2021.11.18,17,9.57,61.27
rhl,nab,11,3,2021.11.18,18,10.58,58.35
shl,nab,11,3,2021.11.18,19,9.34,58.85
thl,nab,11,3,2021.11.18,20,11.31,57.48
uhl,nab,11,3,2021.11.18,21,9.9,56.67
vhl,nab,11,3,2021.11.18,22,11.21,57.96
whl,nab,11,3,2021.11.18,23,9.27,59.02
xhl,nab,11,3,2021.11.18,24,11.93,59.01
yhl,nab,11,3,2021.11.18,25,10.29,60
zhl,nab,11,3,2021.11.18,26,12.13,58.51
ail,nab,11,3,2021.11.18,27,9.36,58.57
bil,nab,11,3,2021.11.18,28,12.18,60.62
cil,nab,11,3,2021.11.18,29,10.44,58.44
dil,nab,11,3,2021.11.18,30,11.42,56.04
eil,nab,11,3,2021.11.18,31,11.06,56.38
fil,nab,11,3,2021.11.18,32,8.84,61.42
gil,nab,11,3,2021.11.18,33,8.78,58
hil,nab,11,3,2021.11.18,34,11.31,56.9
iil,nab,11,3,2021.11.18,35,10.32,60.69
jil,nab,11,3,2021.11.18,36,12.1,60.94
kil,nab,11,3,2021.11.18,37,10.08,58.98
lil,nab,11,3,2021.11.18,38,11.26,61.18
mil,nab,11,3,2021.11.18,39,9.6,56.48
nil,nab,11,3,2021.11.18,40,10.72,59.02
oil,nab,11,3,2021.11.18,41,9.24,57.81
pil,nab,11,3,2021.11.18,42,11.66,58.34
qil,nab,11,3,2021.11.18,43,10.24,58.18
ril,nab,11,3,2021.11.18,44,11.39,57.98
sil,nab,11,3,2021.11.18,45,8.81,58.7
til,nab,11,3,2021.11.18,46,11.64,56.8
uil,nab,11,3,2021.11.18,47,9.18,56.51
vil,nab,11,3,2021.11.18,48,12.94,56.41
wil,nab,11,3,2021.11.18,49,9.24,59.74
xil,nab,11,3,2021.11.18,50,11.26,58.67
yil,nab,11,3,2021.11.18,51,10.4,57.62
zil,nab,11,3,2021.11.18,52,11.43,61.52
ajl,nab,11,3,2021.11.18,53,9.04,58.69
bjl,nab,11,3,2021.11.18,54,10.63,58.96
cjl,nab,11,3,2021.11.18,55,9.8,55.53
djl,nab,11,3,2021.11.18,56,11.77,58.21
ejl,nab,11,3,2021.11.18,57,10.49,58.66
fjl,nab,11,3,2021.11.18,58,11.43,57.94
gjl,nab,11,3,2021.11.18,59,8.98,59.59
hjl,nab,11,3,2021.11.18,60,11.76,59.37
ijl,nab,11,3,2021.11.18,61,10.56,60.02
jjl,nab,11,3,2021.11.18,62,12.06,57.4
kjl,nab,11,3,2021.11.18,63,11.42,57.88
ljl,nab,11,3,2021.11.18,64,11.43,56.25
mjl,nab,11,3,2021.11.18,65,8.69,56.17
njl,nab,11,3,2021.11.18,66,11.14,59.51
ojl,nab,11,3,2021.11.18,67,9.54,58.3
pjl,nab,11,3,2021.11.18,69,9.78,61.14
qjl,nab,11,3,2021.11.18,70,11.24,61.02
rjl,nab,11,3,2021.11.18,71,9.24,59.1
sjl,nab,11,3,2021.11.18,72,11.68,57.43
tjl,nab,11,3,2021.11.18,73,10.69,58.26
ujl,nab,11,3,2021.11.18,74,13.52,58.94
vjl,nab,11,3,2021.11.18,75,11.7,55.91
wjl,nab,11,3,2021.11.18,76,13.33,58.41
xjl,nab,11,3,2021.11.18,77,9.07,60.69
yjl,nab,11,3,2021.11.18,78,11.07,60.92
zjl,nab,11,3,2021.11.18,79,10.08,58.32
akl,nab,11,3,2021.11.18,80,11.72,58.37
bkl,nab,11,3,2021.11.18,81,9.96,57.97
ckl,nab,11,3,2021.11.18,82,10.92,57.76
dkl,nab,11,3,2021.11.18,83,9.48,60.89
ekl,nab,11,3,2021.11.18,84,12.17,57.07
fkl,nab,11,3,2021.11.18,85,11.07,54.72
gkl,nab,11,3,2021.11.18,86,12.62,57.3
hkl,nab,11,3,2021.11.18,87,9.87,58.79
ikl,nab,11,3,2021.11.18,88,11.44,59
jkl,nab,11,3,2021.11.18,89,10.78,58.79
kkl,nab,11,3,2021.11.18,90,11.81,58.19
lkl,nab,11,3,2021.11.18,91,11.1,59.13
mkl,nab,11,3,2021.11.18,92,11.29,57.27
nkl,nab,11,3,2021.11.18,93,10.99,59.72
okl,nab,11,3,2021.11.18,94,10.29,57.81
pkl,nab,11,3,2021.11.18,95,8.96,62.07
qkl,nab,11,3,2021.11.18,96,10.09,59.57
rkl,nab,11,3,2021.11.18,97,8.28,58.2
skl,nab,11,3,2021.11.18,98,11.34,60.16
tkl,nab,11,3,2021.11.18,99,10.03,58.55
ukl,nab,11,3,2021.11.18,100,13,56.59
vkl,nab,11,4,2021.11.26,1,10.12,71.01
wkl,nab,11,4,2021.11.26,2,9.62,61.53
xkl,nab,11,4,2021.11.26,3,10.23,63.38
ykl,nab,11,4,2021.11.26,4,9.66,60.42
zkl,nab,11,4,2021.11.26,5,10.33,66.29
all,nab,11,4,2021.11.26,6,9.86,57.2
bll,nab,11,4,2021.11.26,7,10.58,71.49
cll,nab,11,4,2021.11.26,8,10.07,64.15
dll,nab,11,4,2021.11.26,9,9.99,59.41
ell,nab,11,4,2021.11.26,10,10.46,66.48
fll,nab,11,4,2021.11.26,11,11.01,62.29
gll,nab,11,4,2021.11.26,12,11.01,60.42
hll,nab,11,4,2021.11.26,13,9.38,64.67
ill,nab,11,4,2021.11.26,14,10.03,59.8
jll,nab,11,4,2021.11.26,15,10.62,64.33
kll,nab,11,4,2021.11.26,16,9.91,61.22
lll,nab,11,4,2021.11.26,17,10.22,66.36
mll,nab,11,4,2021.11.26,18,10.28,63.2
nll,nab,11,4,2021.11.26,19,9.53,60.84
oll,nab,11,4,2021.11.26,20,10.36,57.17
pll,nab,11,4,2021.11.26,21,10.17,62.11
qll,nab,11,4,2021.11.26,22,9.57,67.91
rll,nab,11,4,2021.11.26,23,10.39,69.22
sll,nab,11,4,2021.11.26,24,10.01,69.01
tll,nab,11,4,2021.11.26,25,11.47,62.08
ull,nab,11,4,2021.11.26,26,10.51,69.09
vll,nab,11,4,2021.11.26,27,10.81,59.76
wll,nab,11,4,2021.11.26,28,10.24,64.4
xll,nab,11,4,2021.11.26,29,10.71,64.74
yll,nab,11,4,2021.11.26,30,11.21,59.82
zll,nab,11,4,2021.11.26,31,9.73,69.62
aml,nab,11,4,2021.11.26,32,9.58,65.08
bml,nab,11,4,2021.11.26,33,9.97,67.58
cml,nab,11,4,2021.11.26,35,10.81,62.88
dml,nab,11,4,2021.11.26,36,10.52,69.45
eml,nab,11,4,2021.11.26,37,11.56,63.74
fml,nab,11,4,2021.11.26,38,10.06,62.92
gml,nab,11,4,2021.11.26,39,10.53,59.44
hml,nab,11,4,2021.11.26,40,9.49,64.52
iml,nab,11,4,2021.11.26,41,10.47,65.74
jml,nab,11,4,2021.11.26,42,10.43,64.72
kml,nab,11,4,2021.11.26,43,11.11,66.13
lml,nab,11,4,2021.11.26,44,11.01,63.39
mml,nab,11,4,2021.11.26,45,10.33,57.9
nml,nab,11,4,2021.11.26,46,10.73,64.33
oml,nab,11,4,2021.11.26,47,10.52,67.75
pml,nab,11,4,2021.11.26,48,9.9,60.26
qml,nab,11,4,2021.11.26,49,10.79,62.85
rml,nab,11,4,2021.11.26,50,9.5,58.32
sml,nab,11,4,2021.11.26,51,11.29,63.83
tml,nab,11,4,2021.11.26,52,10.42,56.35
uml,nab,11,4,2021.11.26,53,10.27,64.24
vml,nab,11,4,2021.11.26,54,8.74,69.83
wml,nab,11,4,2021.11.26,55,11.09,65.1
xml,nab,11,4,2021.11.26,56,10.44,64.29
yml,nab,11,4,2021.11.26,57,10.99,61.78
zml,nab,11,4,2021.11.26,58,10.22,60.03
anl,nab,11,4,2021.11.26,59,9.9,69.21
bnl,nab,11,4,2021.11.26,60,9.77,67.58
cnl,nab,11,4,2021.11.26,61,11.3,62.42
dnl,nab,11,4,2021.11.26,62,10.72,61.97
enl,nab,11,4,2021.11.26,63,10.64,64.87
fnl,nab,11,4,2021.11.26,64,10.23,62.01
gnl,nab,11,4,2021.11.26,65,9.87,68.71
hnl,nab,11,4,2021.11.26,66,9.69,64.41
inl,nab,11,4,2021.11.26,67,10.53,68.51
jnl,nab,11,4,2021.11.26,69,10.77,66.75
knl,nab,11,4,2021.11.26,70,9.7,65.63
lnl,nab,11,4,2021.11.26,71,10.21,59.86
mnl,nab,11,4,2021.11.26,72,10.33,58.07
nnl,nab,11,4,2021.11.26,73,11.82,65.25
onl,nab,11,4,2021.11.26,74,12.41,64.33
pnl,nab,11,4,2021.11.26,75,12.29,69.56
qnl,nab,11,4,2021.11.26,76,11.91,62.23
rnl,nab,11,4,2021.11.26,77,10.06,67.51
snl,nab,11,4,2021.11.26,78,10.1,62.98
tnl,nab,11,4,2021.11.26,79,10.27,63.53
unl,nab,11,4,2021.11.26,80,10.64,61.07
vnl,nab,11,4,2021.11.26,81,11.41,69.11
wnl,nab,11,4,2021.11.26,82,10.28,63.24
xnl,nab,11,4,2021.11.26,83,10.72,67.01
ynl,nab,11,4,2021.11.26,84,10.88,68.1
znl,nab,11,4,2021.11.26,85,10.7,65.71
aol,nab,11,4,2021.11.26,86,10.71,68.42
bol,nab,11,4,2021.11.26,87,10.58,64.65
col,nab,11,4,2021.11.26,88,10.18,58.87
dol,nab,11,4,2021.11.26,89,11.91,67.79
eol,nab,11,4,2021.11.26,90,10.69,63.24
fol,nab,11,4,2021.11.26,91,10.2,59.37
gol,nab,11,4,2021.11.26,92,9.36,65.3
hol,nab,11,4,2021.11.26,93,10.41,56.83
iol,nab,11,4,2021.11.26,94,8.81,64.77
jol,nab,11,4,2021.11.26,95,9.61,63.19
kol,nab,11,4,2021.11.26,96,9.18,67.88
lol,nab,11,4,2021.11.26,97,9.4,62.5
mol,nab,11,4,2021.11.26,98,9.76,63.2
nol,nab,11,4,2021.11.26,99,10.91,56.53
ool,nab,11,4,2021.11.26,100,11.22,62.71
klh,pab,10,4,2021.10.22,1,9.91,57.11
llh,pab,10,4,2021.10.22,2,12.83,57.91
mlh,pab,10,4,2021.10.22,3,10.71,56.01
nlh,pab,10,4,2021.10.22,4,10.72,49.89
olh,pab,10,4,2021.10.22,5,10.69,60.24
plh,pab,10,4,2021.10.22,6,10.1,54.51
qlh,pab,10,4,2021.10.22,7,10.99,59.94
rlh,pab,10,4,2021.10.22,8,10.1,56.07
slh,pab,10,4,2021.10.22,9,9.84,51.41
tlh,pab,10,4,2021.10.22,10,10.06,60.03
ulh,pab,10,4,2021.10.22,11,9.84,65.88
vlh,pab,10,4,2021.10.22,12,9.86,62.98
wlh,pab,10,4,2021.10.22,13,10.16,55.36
xlh,pab,10,4,2021.10.22,14,12.23,54.79
ylh,pab,10,4,2021.10.22,15,10.41,59.91
zlh,pab,10,4,2021.10.22,16,10.71,53.85
amh,pab,10,4,2021.10.22,17,10.29,65.41
bmh,pab,10,4,2021.10.22,18,10.89,60.61
cmh,pab,10,4,2021.10.22,19,11.28,58.95
dmh,pab,10,4,2021.10.22,20,11.29,61.1
emh,pab,10,4,2021.10.22,21,10.73,60.54
fmh,pab,10,4,2021.10.22,22,11.78,50.75
gmh,pab,10,4,2021.10.22,23,11.38,53.96
hmh,pab,10,4,2021.10.22,24,11.16,60.37
imh,pab,10,4,2021.10.22,25,11.47,59.19
jmh,pab,10,4,2021.10.22,26,10.41,57.02
kmh,pab,10,4,2021.10.22,27,10.97,62.11
lmh,pab,10,4,2021.10.22,28,10.66,60.96
mmh,pab,10,4,2021.10.22,29,10.64,62.54
nmh,pab,10,4,2021.10.22,30,10.74,59.13
omh,pab,10,4,2021.10.22,31,11.41,59.51
pmh,pab,10,4,2021.10.22,32,10.66,59.91
qmh,pab,10,4,2021.10.22,33,11.97,54.36
rmh,pab,10,4,2021.10.22,34,10.49,66.9
smh,pab,10,4,2021.10.22,35,11.3,58.28
tmh,pab,10,4,2021.10.22,36,11.48,55.86
umh,pab,10,4,2021.10.22,37,11.22,64.67
vmh,pab,10,4,2021.10.22,38,11.17,59.03
wmh,pab,10,4,2021.10.22,39,10.9,62.19
xmh,pab,10,4,2021.10.22,40,11.54,59.43
ymh,pab,10,4,2021.10.22,41,11.94,55.46
zmh,pab,10,4,2021.10.22,42,9.7,60.82
anh,pab,10,4,2021.10.22,43,9.32,61.37
bnh,pab,10,4,2021.10.22,44,10.12,60.55
cnh,pab,10,4,2021.10.22,45,10.02,62.94
dnh,pab,10,4,2021.10.22,46,9.53,59.36
enh,pab,10,4,2021.10.22,47,10.66,58.63
fnh,pab,10,4,2021.10.22,48,12.34,61.75
gnh,pab,10,4,2021.10.22,49,12.23,59.83
hnh,pab,10,4,2021.10.22,50,11.19,63.48
inh,pab,10,4,2021.10.22,51,10.72,52.16
jnh,pab,10,4,2021.10.22,52,12.68,55.49
knh,pab,10,4,2021.10.22,53,8.63,50.74
lnh,pab,10,4,2021.10.22,54,10.23,61.11
mnh,pab,10,4,2021.10.22,55,10.33,57.11
nnh,pab,10,4,2021.10.22,56,10.52,52.38
onh,pab,10,4,2021.10.22,57,10.33,56.18
pnh,pab,10,4,2021.10.22,58,10.6,62.73
qnh,pab,10,4,2021.10.22,59,9.88,50.71
rnh,pab,10,4,2021.10.22,60,10.2,52.21
snh,pab,10,4,2021.10.22,61,10.8,55.79
tnh,pab,10,4,2021.10.22,62,10.39,62.3
unh,pab,10,4,2021.10.22,63,10.57,64.16
vnh,pab,10,4,2021.10.22,64,9.92,58.78
wnh,pab,10,4,2021.10.22,65,9.96,61.56
xnh,pab,10,4,2021.10.22,66,10.33,59.28
ynh,pab,10,4,2021.10.22,67,10.72,59.16
znh,pab,10,4,2021.10.22,68,10.51,57.39
aoh,pab,10,4,2021.10.22,69,10.64,54.84
boh,pab,10,4,2021.10.22,70,10.48,59.33
coh,pab,10,4,2021.10.22,71,10.43,60.67
doh,pab,10,4,2021.10.22,72,10.47,60.03
eoh,pab,10,4,2021.10.22,73,10.7,61.03
foh,pab,10,4,2021.10.22,74,10.7,53.71
goh,pab,10,4,2021.10.22,75,10.59,54.69
hoh,pab,10,4,2021.10.22,76,10.61,58.62
ioh,pab,10,4,2021.10.22,77,10.51,52.31
joh,pab,10,4,2021.10.22,78,10.9,62.9
koh,pab,10,4,2021.10.22,79,10.6,62.61
loh,pab,10,4,2021.10.22,80,10.54,52.55
moh,pab,10,4,2021.10.22,81,10.41,57.64
noh,pab,10,4,2021.10.22,82,10.39,64.22
ooh,pab,10,4,2021.10.22,83,10.33,59.86
poh,pab,10,4,2021.10.22,84,10.57,63.92
qoh,pab,10,4,2021.10.22,85,10.46,55.51
roh,pab,10,4,2021.10.22,86,10.38,58.96
soh,pab,10,4,2021.10.22,87,11.19,56.7
toh,pab,10,4,2021.10.22,88,10.3,64.54
uoh,pab,10,4,2021.10.22,89,8.93,62.8
voh,pab,10,4,2021.10.22,90,8.84,64.59
woh,pab,10,4,2021.10.22,91,13.07,65.32
xoh,pab,10,4,2021.10.22,92,10.34,58.41
yoh,pab,10,4,2021.10.22,93,10.41,62.79
zoh,pab,10,4,2021.10.22,94,10.38,64.01
aph,pab,10,4,2021.10.22,95,8.69,54.42
bph,pab,10,4,2021.10.22,96,9.93,56.6
cph,pab,10,4,2021.10.22,97,9.23,62.96
dph,pab,10,4,2021.10.22,98,10.42,56.31
eph,pab,10,4,2021.10.22,99,10.78,58
fph,pab,10,4,2021.10.22,100,11.31,56.93
cth,pab,11,1,2021.11.3,1,11.54,59.43
dth,pab,11,1,2021.11.3,2,12.71,59.91
eth,pab,11,1,2021.11.3,3,10.23,60.36
fth,pab,11,1,2021.11.3,4,10.24,57.52
gth,pab,11,1,2021.11.3,5,10.52,61.76
hth,pab,11,1,2021.11.3,6,9.21,60.41
ith,pab,11,1,2021.11.3,7,10.3,62.01
jth,pab,11,1,2021.11.3,8,9.69,61.69
kth,pab,11,1,2021.11.3,9,9.84,60.07
lth,pab,11,1,2021.11.3,10,12.4,60.95
mth,pab,11,1,2021.11.3,11,9.09,62.79
nth,pab,11,1,2021.11.3,12,10.31,59.69
oth,pab,11,1,2021.11.3,13,9.61,61.23
pth,pab,11,1,2021.11.3,14,11.51,59.94
qth,pab,11,1,2021.11.3,15,10.1,58.9
rth,pab,11,1,2021.11.3,16,10.38,61.33
sth,pab,11,1,2021.11.3,17,11.43,57.68
tth,pab,11,1,2021.11.3,18,12.62,60.32
uth,pab,11,1,2021.11.3,19,10.84,59.51
vth,pab,11,1,2021.11.3,20,12.02,60.54
wth,pab,11,1,2021.11.3,21,13.77,61.03
xth,pab,11,1,2021.11.3,22,11.31,58.06
yth,pab,11,1,2021.11.3,23,10.84,60.24
zth,pab,11,1,2021.11.3,24,11.6,60.26
auh,pab,11,1,2021.11.3,25,11.69,61.01
buh,pab,11,1,2021.11.3,26,10.84,61.74
cuh,pab,11,1,2021.11.3,27,12.34,59.61
duh,pab,11,1,2021.11.3,28,11.52,59.1
euh,pab,11,1,2021.11.3,29,9.91,58.3
fuh,pab,11,1,2021.11.3,30,9.33,61.22
guh,pab,11,1,2021.11.3,31,11.11,58.69
huh,pab,11,1,2021.11.3,32,11.38,58.52
iuh,pab,11,1,2021.11.3,33,12.56,59.05
juh,pab,11,1,2021.11.3,34,10.17,59.9
kuh,pab,11,1,2021.11.3,35,12.97,57.25
luh,pab,11,1,2021.11.3,36,11.56,59.14
muh,pab,11,1,2021.11.3,37,10.26,60.61
nuh,pab,11,1,2021.11.3,38,10.27,61.55
ouh,pab,11,1,2021.11.3,39,10.63,59.97
puh,pab,11,1,2021.11.3,40,11.04,58.17
quh,pab,11,1,2021.11.3,41,11.32,58.11
ruh,pab,11,1,2021.11.3,42,9.49,60.04
suh,pab,11,1,2021.11.3,43,8.98,58.05
tuh,pab,11,1,2021.11.3,44,9.8,59.79
uuh,pab,11,1,2021.11.3,45,9.74,56.51
vuh,pab,11,1,2021.11.3,46,9.69,60.33
wuh,pab,11,1,2021.11.3,47,10.41,61.88
xuh,pab,11,1,2021.11.3,48,11.88,60.58
yuh,pab,11,1,2021.11.3,49,11.63,61.77
zuh,pab,11,1,2021.11.3,50,11.56,59.05
avh,pab,11,1,2021.11.3,51,10.73,61.02
bvh,pab,11,1,2021.11.3,52,12.23,61.82
cvh,pab,11,1,2021.11.3,53,8.78,61.5
dvh,pab,11,1,2021.11.3,54,10.29,59.33
evh,pab,11,1,2021.11.3,55,11.29,57.76
fvh,pab,11,1,2021.11.3,56,9.22,58.83
gvh,pab,11,1,2021.11.3,57,11.42,60.01
hvh,pab,11,1,2021.11.3,58,11.71,59.72
ivh,pab,11,1,2021.11.3,59,11.26,58.71
jvh,pab,11,1,2021.11.3,60,10.61,61.16
kvh,pab,11,1,2021.11.3,61,10.61,60.18
lvh,pab,11,1,2021.11.3,62,10.88,57.93
mvh,pab,11,1,2021.11.3,63,9.72,57.66
nvh,pab,11,1,2021.11.3,64,10.74,57.54
ovh,pab,11,1,2021.11.3,65,10.16,59.24
pvh,pab,11,1,2021.11.3,66,9.94,60.95
qvh,pab,11,1,2021.11.3,67,10.6,58.7
rvh,pab,11,1,2021.11.3,68,10.01,60.07
svh,pab,11,1,2021.11.3,69,9.47,59.21
tvh,pab,11,1,2021.11.3,70,11.01,58.24
uvh,pab,11,1,2021.11.3,71,11.06,56.55
vvh,pab,11,1,2021.11.3,72,10.84,61.37
wvh,pab,11,1,2021.11.3,73,10.63,57.61
xvh,pab,11,1,2021.11.3,74,10.03,60.34
yvh,pab,11,1,2021.11.3,75,9.91,59.57
zvh,pab,11,1,2021.11.3,76,10.8,57.62
awh,pab,11,1,2021.11.3,77,11.16,60.7
bwh,pab,11,1,2021.11.3,78,11.17,61.69
cwh,pab,11,1,2021.11.3,79,10.44,58.45
dwh,pab,11,1,2021.11.3,80,10.4,60.66
ewh,pab,11,1,2021.11.3,81,9.53,58.71
fwh,pab,11,1,2021.11.3,82,11.89,61.31
gwh,pab,11,1,2021.11.3,83,11.38,58.11
hwh,pab,11,1,2021.11.3,84,10.49,60.29
iwh,pab,11,1,2021.11.3,85,10.32,60.23
jwh,pab,11,1,2021.11.3,86,10.63,61.58
kwh,pab,11,1,2021.11.3,87,11.08,62.36
lwh,pab,11,1,2021.11.3,88,10.63,58.27
mwh,pab,11,1,2021.11.3,89,9.91,57.49
nwh,pab,11,1,2021.11.3,90,8.77,60.97
owh,pab,11,1,2021.11.3,91,12.86,61.3
pwh,pab,11,1,2021.11.3,92,9.91,60.09
qwh,pab,11,1,2021.11.3,93,9.9,59.29
rwh,pab,11,1,2021.11.3,94,10.74,57.8
swh,pab,11,1,2021.11.3,95,9.37,59.16
twh,pab,11,1,2021.11.3,96,10.03,59.62
uwh,pab,11,1,2021.11.3,97,9.68,57.44
vwh,pab,11,1,2021.11.3,98,9.89,59.88
wwh,pab,11,1,2021.11.3,99,11.41,58.88
xwh,pab,11,1,2021.11.3,100,11.42,59.56
kjj,qab,10,4,2021.10.21,1,8.61,60.65
ljj,qab,10,4,2021.10.21,2,9.04,63.52
mjj,qab,10,4,2021.10.21,3,8.84,62.12
njj,qab,10,4,2021.10.21,4,11.04,63.01
ojj,qab,10,4,2021.10.21,5,9.54,63.81
pjj,qab,10,4,2021.10.21,6,9.91,61.44
qjj,qab,10,4,2021.10.21,7,9.58,64.98
rjj,qab,10,4,2021.10.21,8,9.33,64.11
sjj,qab,10,4,2021.10.21,9,9.03,63.54
tjj,qab,10,4,2021.10.21,10,9.63,61.82
ujj,qab,10,4,2021.10.21,11,11.24,60.81
vjj,qab,10,4,2021.10.21,12,11.67,62.64
wjj,qab,10,4,2021.10.21,13,11.23,63.9
xjj,qab,10,4,2021.10.21,14,10.09,66.82
yjj,qab,10,4,2021.10.21,15,12.04,63.95
zjj,qab,10,4,2021.10.21,16,11.52,62.92
akj,qab,10,4,2021.10.21,17,9.31,61.25
bkj,qab,10,4,2021.10.21,18,9.51,63.12
ckj,qab,10,4,2021.10.21,19,9.86,62.84
dkj,qab,10,4,2021.10.21,20,9.44,63.62
