position_id,citrus_id,farm_id,position,brix,size,researched_month,researched_week,researched_at,tag_no
25861,8621,bbb,high,13.43,65.11,11,1,2021-11-02,1
25862,8621,bbb,middle,13.7,66.03,11,1,2021-11-02,1
25863,8621,bbb,low,14.53,55.92,11,1,2021-11-02,1
25864,8622,bbb,high,12.27,58.3,11,1,2021-11-02,2
25865,8622,bbb,middle,12.53,56.8,11,1,2021-11-02,2
25866,8622,bbb,low,12.6,63.73,11,1,2021-11-02,2
25867,8623,bbb,high,11.03,57.9,11,1,2021-11-02,3
25868,8623,bbb,middle,10.3,68.17,11,1,2021-11-02,3
25869,8623,bbb,low,10.87,66.48,11,1,2021-11-02,3
25870,8624,bbb,high,11.93,62.36,11,1,2021-11-02,4
25871,8624,bbb,middle,11.87,67.28,11,1,2021-11-02,4
25872,8624,bbb,low,11.7,55.89,11,1,2021-11-02,4
25873,8625,bbb,high,10.27,60.32,11,1,2021-11-02,5
25874,8625,bbb,middle,10.67,58.56,11,1,2021-11-02,5
25875,8625,bbb,low,9.83,63.28,11,1,2021-11-02,5
25876,8626,bbb,high,9.83,61.52,11,1,2021-11-02,6
25877,8626,bbb,middle,10.83,66.83,11,1,2021-11-02,6
25878,8626,bbb,low,10.5,67.95,11,1,2021-11-02,6
25879,8627,bbb,high,9.53,64.4,11,1,2021-11-02,7
25880,8627,bbb,middle,9.47,57.98,11,1,2021-11-02,7
25881,8627,bbb,low,9.53,57.48,11,1,2021-11-02,7
25882,8628,bbb,high,11.17,66.23,11,1,2021-11-02,8
25883,8628,bbb,middle,10.77,62.4,11,1,2021-11-02,8
25884,8628,bbb,low,11.57,64.21,11,1,2021-11-02,8
25885,8629,bbb,high,10.57,55.66,11,1,2021-11-02,9
25886,8629,bbb,middle,10.97,66.78,11,1,2021-11-02,9
25887,8629,bbb,low,10.53,58.35,11,1,2021-11-02,9
25888,8630,bbb,high,11.93,59.32,11,1,2021-11-02,10
25889,8630,bbb,middle,11.57,56.89,11,1,2021-11-02,10
25890,8630,bbb,low,12.13,57.72,11,1,2021-11-02,10
25891,8631,bbb,high,12.83,62.28,11,1,2021-11-02,11
25892,8631,bbb,middle,12.37,66.6,11,1,2021-11-02,11
25893,8631,bbb,low,12.83,63.04,11,1,2021-11-02,11
25894,8632,bbb,high,13.33,55.4,11,1,2021-11-02,12
25895,8632,bbb,middle,12.97,63.73,11,1,2021-11-02,12
25896,8632,bbb,low,13.43,64.12,11,1,2021-11-02,12
25897,8633,bbb,high,11.93,59.89,11,1,2021-11-02,13
25898,8633,bbb,middle,11.57,59.98,11,1,2021-11-02,13
25899,8633,bbb,low,11.93,63.36,11,1,2021-11-02,13
25900,8634,bbb,high,12.67,68.63,11,1,2021-11-02,14
25901,8634,bbb,middle,12.53,57.21,11,1,2021-11-02,14
25902,8634,bbb,low,12.5,59.4,11,1,2021-11-02,14
25903,8635,bbb,high,10.27,56.38,11,1,2021-11-02,15
25904,8635,bbb,middle,10.03,67.2,11,1,2021-11-02,15
25905,8635,bbb,low,10.87,58.57,11,1,2021-11-02,15
25906,8636,bbb,high,10.7,56.52,11,1,2021-11-02,16
25907,8636,bbb,middle,10.53,59.19,11,1,2021-11-02,16
25908,8636,bbb,low,10.9,59.68,11,1,2021-11-02,16
25909,8637,bbb,high,10.83,62.85,11,1,2021-11-02,17
25910,8637,bbb,middle,10.7,58.13,11,1,2021-11-02,17
25911,8637,bbb,low,10.43,62.35,11,1,2021-11-02,17
25912,8638,bbb,high,12.03,57.93,11,1,2021-11-02,18
25913,8638,bbb,middle,11.83,63.93,11,1,2021-11-02,18
25914,8638,bbb,low,11.47,55.23,11,1,2021-11-02,18
25915,8639,bbb,high,9.97,62.43,11,1,2021-11-02,19
25916,8639,bbb,middle,10.23,62.8,11,1,2021-11-02,19
25917,8639,bbb,low,10.57,64.71,11,1,2021-11-02,19
25918,8640,bbb,high,11.03,59.77,11,1,2021-11-02,20
25919,8640,bbb,middle,11.37,58.37,11,1,2021-11-02,20
25920,8640,bbb,low,11.87,61.86,11,1,2021-11-02,20
25921,8641,bbb,high,10.6,64.91,11,1,2021-11-02,21
25922,8641,bbb,middle,10.9,62.94,11,1,2021-11-02,21
25923,8641,bbb,low,10.63,64.45,11,1,2021-11-02,21
25924,8642,bbb,high,12.2,59.03,11,1,2021-11-02,22
25925,8642,bbb,middle,12.6,55.39,11,1,2021-11-02,22
25926,8642,bbb,low,12.1,61.13,11,1,2021-11-02,22
25927,8643,bbb,high,11.9,64.8,11,1,2021-11-02,23
25928,8643,bbb,middle,11.8,59.05,11,1,2021-11-02,23
25929,8643,bbb,low,11.3,65.39,11,1,2021-11-02,23
25930,8644,bbb,high,11.47,58.99,11,1,2021-11-02,24
25931,8644,bbb,middle,11.9,57.19,11,1,2021-11-02,24
25932,8644,bbb,low,12.03,58.09,11,1,2021-11-02,24
25933,8645,bbb,high,9.9,62.07,11,1,2021-11-02,25
25934,8645,bbb,middle,10.03,65.02,11,1,2021-11-02,25
25935,8645,bbb,low,11.27,54.77,11,1,2021-11-02,25
25936,8646,bbb,high,11.17,60,11,1,2021-11-02,26
25937,8646,bbb,middle,11.57,55.23,11,1,2021-11-02,26
25938,8646,bbb,low,11.5,61.01,11,1,2021-11-02,26
25939,8647,bbb,high,12,54.45,11,1,2021-11-02,27
25940,8647,bbb,middle,11.47,67.54,11,1,2021-11-02,27
25941,8647,bbb,low,11.6,64.14,11,1,2021-11-02,27
25942,8648,bbb,high,11.47,68.5,11,1,2021-11-02,28
25943,8648,bbb,middle,10.33,62.08,11,1,2021-11-02,28
25944,8648,bbb,low,10.73,55.71,11,1,2021-11-02,28
25945,8649,bbb,high,11.23,66,11,1,2021-11-02,29
25946,8649,bbb,middle,11.87,56.56,11,1,2021-11-02,29
25947,8649,bbb,low,10.93,60.02,11,1,2021-11-02,29
25948,8650,bbb,high,11.07,65.63,11,1,2021-11-02,30
25949,8650,bbb,middle,11.2,60.94,11,1,2021-11-02,30
25950,8650,bbb,low,11.4,68.05,11,1,2021-11-02,30
25951,8651,bbb,high,10.57,59,11,1,2021-11-02,31
25952,8651,bbb,middle,10.4,58.14,11,1,2021-11-02,31
25953,8651,bbb,low,10.73,64.65,11,1,2021-11-02,31
25954,8652,bbb,high,10.23,58.87,11,1,2021-11-02,32
25955,8652,bbb,middle,10.17,57.1,11,1,2021-11-02,32
25956,8652,bbb,low,10.97,55.32,11,1,2021-11-02,32
25957,8653,bbb,high,9.73,55.03,11,1,2021-11-02,33
25958,8653,bbb,middle,10.47,63.51,11,1,2021-11-02,33
25959,8653,bbb,low,9.87,57.77,11,1,2021-11-02,33
25960,8654,bbb,high,11.13,63.14,11,1,2021-11-02,34
25961,8654,bbb,middle,10.77,54.31,11,1,2021-11-02,34
25962,8654,bbb,low,10.7,66.87,11,1,2021-11-02,34
25963,8655,bbb,high,11.63,67.1,11,1,2021-11-02,35
25964,8655,bbb,middle,11.17,61.44,11,1,2021-11-02,35
25965,8655,bbb,low,10.83,55.48,11,1,2021-11-02,35
25966,8656,bbb,high,12.67,67.67,11,1,2021-11-02,36
25967,8656,bbb,middle,13.23,63.35,11,1,2021-11-02,36
25968,8656,bbb,low,12.1,57.02,11,1,2021-11-02,36
25969,8657,bbb,high,11.57,57.81,11,1,2021-11-02,37
25970,8657,bbb,middle,12.3,64.61,11,1,2021-11-02,37
25971,8657,bbb,low,12.37,58.96,11,1,2021-11-02,37
25972,8658,bbb,high,12.63,64.1,11,1,2021-11-02,38
25973,8658,bbb,middle,12.33,62.63,11,1,2021-11-02,38
25974,8658,bbb,low,12.17,65.96,11,1,2021-11-02,38
25975,8659,bbb,high,10.2,64.72,11,1,2021-11-02,39
25976,8659,bbb,middle,10.17,56.22,11,1,2021-11-02,39
25977,8659,bbb,low,10.97,61.61,11,1,2021-11-02,39
25978,8660,bbb,high,12.2,65.61,11,1,2021-11-02,40
25979,8660,bbb,middle,12.13,61.23,11,1,2021-11-02,40
25980,8660,bbb,low,12.2,63.52,11,1,2021-11-02,40
25981,8661,bbb,high,12.23,55.99,11,1,2021-11-02,41
25982,8661,bbb,middle,12.07,63.28,11,1,2021-11-02,41
25983,8661,bbb,low,12.3,58.07,11,1,2021-11-02,41
25984,8662,bbb,high,12.67,68.17,11,1,2021-11-02,42
25985,8662,bbb,middle,12.13,57.07,11,1,2021-11-02,42
25986,8662,bbb,low,11.97,57.93,11,1,2021-11-02,42
25987,8663,bbb,high,10.57,56.27,11,1,2021-11-02,43
25988,8663,bbb,middle,11.03,56.4,11,1,2021-11-02,43
25989,8663,bbb,low,10.43,56.56,11,1,2021-11-02,43
25990,8664,bbb,high,10.53,54.92,11,1,2021-11-02,44
25991,8664,bbb,middle,11.5,58.99,11,1,2021-11-02,44
25992,8664,bbb,low,11.83,68.15,11,1,2021-11-02,44
25993,8665,bbb,high,10.37,68.03,11,1,2021-11-02,45
25994,8665,bbb,middle,10.2,61.37,11,1,2021-11-02,45
25995,8665,bbb,low,10.63,61.94,11,1,2021-11-02,45
25996,8666,bbb,high,10.2,64.98,11,1,2021-11-02,46
25997,8666,bbb,middle,11.4,66.92,11,1,2021-11-02,46
25998,8666,bbb,low,10.47,58.31,11,1,2021-11-02,46
25999,8667,bbb,high,10.07,58.61,11,1,2021-11-02,47
26000,8667,bbb,middle,10.6,56.94,11,1,2021-11-02,47
26001,8667,bbb,low,10.67,56.3,11,1,2021-11-02,47
26002,8668,bbb,high,11.53,67.21,11,1,2021-11-02,48
26003,8668,bbb,middle,11.77,66.87,11,1,2021-11-02,48
26004,8668,bbb,low,11.5,57.21,11,1,2021-11-02,48
26005,8669,bbb,high,10.77,62.79,11,1,2021-11-02,49
26006,8669,bbb,middle,10.43,65.14,11,1,2021-11-02,49
26007,8669,bbb,low,10.6,64.46,11,1,2021-11-02,49
26008,8670,bbb,high,10.27,65.68,11,1,2021-11-02,50
26009,8670,bbb,middle,10.77,68.21,11,1,2021-11-02,50
26010,8670,bbb,low,11.27,62.45,11,1,2021-11-02,50
26011,8671,bbb,high,10.83,63.52,11,1,2021-11-02,51
26012,8671,bbb,middle,11.17,59,11,1,2021-11-02,51
26013,8671,bbb,low,11.2,58.57,11,1,2021-11-02,51
26014,8672,bbb,high,11.4,56.21,11,1,2021-11-02,52
26015,8672,bbb,middle,11.4,56.53,11,1,2021-11-02,52
26016,8672,bbb,low,11.73,60.54,11,1,2021-11-02,52
26017,8673,bbb,high,10.5,62.54,11,1,2021-11-02,53
26018,8673,bbb,middle,11.23,67.28,11,1,2021-11-02,53
26019,8673,bbb,low,10.43,55.06,11,1,2021-11-02,53
26020,8674,bbb,high,11.5,63.25,11,1,2021-11-02,54
26021,8674,bbb,middle,11.17,64.92,11,1,2021-11-02,54
26022,8674,bbb,low,11.4,61.74,11,1,2021-11-02,54
26023,8675,bbb,high,10.43,62.15,11,1,2021-11-02,55
26024,8675,bbb,middle,10.33,65.03,11,1,2021-11-02,55
26025,8675,bbb,low,10.4,54.97,11,1,2021-11-02,55
26026,8676,bbb,high,10.53,62.19,11,1,2021-11-02,56
26027,8676,bbb,middle,10.63,64.5,11,1,2021-11-02,56
26028,8676,bbb,low,10.07,58.33,11,1,2021-11-02,56
26029,8677,bbb,high,10.53,60.07,11,1,2021-11-02,57
26030,8677,bbb,middle,9.8,68.64,11,1,2021-11-02,57
26031,8677,bbb,low,9.57,63.98,11,1,2021-11-02,57
26032,8678,bbb,high,12,59.6,11,1,2021-11-02,58
26033,8678,bbb,middle,11.43,58.97,11,1,2021-11-02,58
26034,8678,bbb,low,10.87,57.65,11,1,2021-11-02,58
26035,8679,bbb,high,11.13,68.57,11,1,2021-11-02,59
26036,8679,bbb,middle,11.93,54.66,11,1,2021-11-02,59
26037,8679,bbb,low,11.7,62.14,11,1,2021-11-02,59
26038,8680,bbb,high,11.63,65.75,11,1,2021-11-02,60
26039,8680,bbb,middle,11.87,66.76,11,1,2021-11-02,60
26040,8680,bbb,low,12.03,59.63,11,1,2021-11-02,60
26041,8681,bbb,high,11.13,63.86,11,1,2021-11-02,61
26042,8681,bbb,middle,11.27,58.93,11,1,2021-11-02,61
26043,8681,bbb,low,10.9,59.99,11,1,2021-11-02,61
26044,8682,bbb,high,11.67,65.95,11,1,2021-11-02,62
26045,8682,bbb,middle,11.03,67.67,11,1,2021-11-02,62
26046,8682,bbb,low,11.3,57.91,11,1,2021-11-02,62
26047,8683,bbb,high,11.07,58.9,11,1,2021-11-02,63
26048,8683,bbb,middle,10.27,64.29,11,1,2021-11-02,63
26049,8683,bbb,low,10.37,54.91,11,1,2021-11-02,63
26050,8684,bbb,high,10.33,61.02,11,1,2021-11-02,64
26051,8684,bbb,middle,10.23,57.96,11,1,2021-11-02,64
26052,8684,bbb,low,10.1,68.49,11,1,2021-11-02,64
26053,8685,bbb,high,10.5,65.22,11,1,2021-11-02,65
26054,8685,bbb,middle,9.9,64.76,11,1,2021-11-02,65
26055,8685,bbb,low,10.27,58.86,11,1,2021-11-02,65
26056,8686,bbb,high,10.73,58.26,11,1,2021-11-02,66
26057,8686,bbb,middle,10.67,58.49,11,1,2021-11-02,66
26058,8686,bbb,low,11,55.13,11,1,2021-11-02,66
26059,8687,bbb,high,9.57,64.67,11,1,2021-11-02,67
26060,8687,bbb,middle,10.43,56.06,11,1,2021-11-02,67
26061,8687,bbb,low,10.13,55.98,11,1,2021-11-02,67
26062,8688,bbb,high,11.1,54.5,11,1,2021-11-02,68
26063,8688,bbb,middle,11.27,63.52,11,1,2021-11-02,68
26064,8688,bbb,low,11.6,64.78,11,1,2021-11-02,68
26065,8689,bbb,high,11.37,60.62,11,1,2021-11-02,69
26066,8689,bbb,middle,10.37,56.48,11,1,2021-11-02,69
26067,8689,bbb,low,11.27,65.85,11,1,2021-11-02,69
26068,8690,bbb,high,10.47,54.37,11,1,2021-11-02,70
26069,8690,bbb,middle,9.97,68.47,11,1,2021-11-02,70
26070,8690,bbb,low,11.27,61.09,11,1,2021-11-02,70
26071,8691,bbb,high,9.03,57.1,11,1,2021-11-02,71
26072,8691,bbb,middle,10,57.46,11,1,2021-11-02,71
26073,8691,bbb,low,9.63,63.73,11,1,2021-11-02,71
26074,8692,bbb,high,10.07,63.36,11,1,2021-11-02,72
26075,8692,bbb,middle,10.73,55.54,11,1,2021-11-02,72
26076,8692,bbb,low,10.37,55.62,11,1,2021-11-02,72
26077,8693,bbb,high,9.7,55.84,11,1,2021-11-02,73
26078,8693,bbb,middle,9.93,65.32,11,1,2021-11-02,73
26079,8693,bbb,low,9.23,57.56,11,1,2021-11-02,73
26080,8694,bbb,high,9.8,68.2,11,1,2021-11-02,74
26081,8694,bbb,middle,9.13,56.49,11,1,2021-11-02,74
26082,8694,bbb,low,10.8,66.57,11,1,2021-11-02,74
26083,8695,bbb,high,9.2,60.74,11,1,2021-11-02,75
26084,8695,bbb,middle,9.43,61.95,11,1,2021-11-02,75
26085,8695,bbb,low,9.5,67.18,11,1,2021-11-02,75
26086,8696,bbb,high,10.67,65.79,11,1,2021-11-02,76
26087,8696,bbb,middle,10.9,55.86,11,1,2021-11-02,76
26088,8696,bbb,low,10.8,60.5,11,1,2021-11-02,76
26089,8697,bbb,high,10.6,67.49,11,1,2021-11-02,77
26090,8697,bbb,middle,9.43,54.6,11,1,2021-11-02,77
26091,8697,bbb,low,10.2,68.58,11,1,2021-11-02,77
26092,8698,bbb,high,10.97,56.68,11,1,2021-11-02,78
26093,8698,bbb,middle,11.03,63.62,11,1,2021-11-02,78
26094,8698,bbb,low,10.77,66.84,11,1,2021-11-02,78
26095,8699,bbb,high,11.2,57.09,11,1,2021-11-02,79
26096,8699,bbb,middle,10.6,58.9,11,1,2021-11-02,79
26097,8699,bbb,low,10.47,57.3,11,1,2021-11-02,79
26098,8700,bbb,high,10.2,67.14,11,1,2021-11-02,80
26099,8700,bbb,middle,9.97,55.58,11,1,2021-11-02,80
26100,8700,bbb,low,10.27,68.17,11,1,2021-11-02,80
26101,8701,bbb,high,10.73,64.99,11,1,2021-11-02,81
26102,8701,bbb,middle,10.63,53.96,11,1,2021-11-02,81
26103,8701,bbb,low,10.67,57.43,11,1,2021-11-02,81
26104,8702,bbb,high,11.13,57.5,11,1,2021-11-02,82
26105,8702,bbb,middle,11.33,55.27,11,1,2021-11-02,82
26106,8702,bbb,low,10.43,56.74,11,1,2021-11-02,82
26107,8703,bbb,high,10.6,56.21,11,1,2021-11-02,83
26108,8703,bbb,middle,10.73,61.18,11,1,2021-11-02,83
26109,8703,bbb,low,10.73,67.23,11,1,2021-11-02,83
26110,8704,bbb,high,11.8,60.76,11,1,2021-11-02,84
26111,8704,bbb,middle,11.53,56.06,11,1,2021-11-02,84
26112,8704,bbb,low,12.17,56.28,11,1,2021-11-02,84
26113,8705,bbb,high,11.03,67.77,11,1,2021-11-02,85
26114,8705,bbb,middle,10.77,65.55,11,1,2021-11-02,85
26115,8705,bbb,low,10.7,54.66,11,1,2021-11-02,85
26116,8706,bbb,high,10.27,61.08,11,1,2021-11-02,86
26117,8706,bbb,middle,10.63,55.7,11,1,2021-11-02,86
26118,8706,bbb,low,11.17,66.97,11,1,2021-11-02,86
26119,8707,bbb,high,11.13,56.54,11,1,2021-11-02,87
26120,8707,bbb,middle,11.13,68.6,11,1,2021-11-02,87
26121,8707,bbb,low,10.07,57.59,11,1,2021-11-02,87
26122,8708,bbb,high,10.07,68.52,11,1,2021-11-02,88
26123,8708,bbb,middle,10.37,57.84,11,1,2021-11-02,88
26124,8708,bbb,low,10.73,57.11,11,1,2021-11-02,88
26125,8709,bbb,high,10.77,68.55,11,1,2021-11-02,89
26126,8709,bbb,middle,10.83,64.34,11,1,2021-11-02,89
26127,8709,bbb,low,10.73,66.44,11,1,2021-11-02,89
26128,8710,bbb,high,11.77,66.54,11,1,2021-11-02,90
26129,8710,bbb,middle,12.07,62.59,11,1,2021-11-02,90
26130,8710,bbb,low,12.03,61.57,11,1,2021-11-02,90
26131,8711,bbb,high,11.03,61.6,11,1,2021-11-02,91
26132,8711,bbb,middle,11.43,62.5,11,1,2021-11-02,91
26133,8711,bbb,low,10.9,56.43,11,1,2021-11-02,91
26134,8712,bbb,high,11.57,60.75,11,1,2021-11-02,92
26135,8712,bbb,middle,11.83,63.6,11,1,2021-11-02,92
26136,8712,bbb,low,12.23,64.7,11,1,2021-11-02,92
26137,8713,bbb,high,13.43,55.58,11,1,2021-11-02,93
26138,8713,bbb,middle,12.1,65.53,11,1,2021-11-02,93
26139,8713,bbb,low,12.97,56.6,11,1,2021-11-02,93
26140,8714,bbb,high,11.07,57,11,1,2021-11-02,94
26141,8714,bbb,middle,10.87,68.03,11,1,2021-11-02,94
26142,8714,bbb,low,10.6,67.48,11,1,2021-11-02,94
26143,8715,bbb,high,10.63,58.63,11,1,2021-11-02,95
26144,8715,bbb,middle,10.53,55.58,11,1,2021-11-02,95
26145,8715,bbb,low,11.07,55.18,11,1,2021-11-02,95
26146,8716,bbb,high,11.93,59.27,11,1,2021-11-02,96
26147,8716,bbb,middle,12,55.82,11,1,2021-11-02,96
26148,8716,bbb,low,12.5,63.66,11,1,2021-11-02,96
26149,8717,bbb,high,10.93,61.56,11,1,2021-11-02,97
26150,8717,bbb,middle,11.2,66.55,11,1,2021-11-02,97
26151,8717,bbb,low,10.93,56.79,11,1,2021-11-02,97
26152,8718,bbb,high,10.8,58.5,11,1,2021-11-02,98
26153,8718,bbb,middle,11.27,64.41,11,1,2021-11-02,98
26154,8718,bbb,low,11.27,59.51,11,1,2021-11-02,98
26155,8719,bbb,high,9.43,62.73,11,1,2021-11-02,99
26156,8719,bbb,middle,9.5,65.49,11,1,2021-11-02,99
26157,8719,bbb,low,10.27,68.25,11,1,2021-11-02,99
26158,8720,bbb,high,11.37,59.08,11,1,2021-11-02,100
26159,8720,bbb,middle,10.87,59.17,11,1,2021-11-02,100
26160,8720,bbb,low,11.33,66.66,11,1,2021-11-02,100
26161,8721,bbb,high,13.87,62.44,11,2,2021-11-11,1
26162,8721,bbb,middle,14.6,61.49,11,2,2021-11-11,1
26163,8721,bbb,low,15.2,58.49,11,2,2021-11-11,1
26164,8722,bbb,high,11.73,63.47,11,2,2021-11-11,2
26165,8722,bbb,middle,11.77,61.38,11,2,2021-11-11,2
26166,8722,bbb,low,11.7,57.58,11,2,2021-11-11,2
26167,8723,bbb,high,11.73,55.01,11,2,2021-11-11,3
26168,8723,bbb,middle,11.73,58.23,11,2,2021-11-11,3
26169,8723,bbb,low,12.23,60.25,11,2,2021-11-11,3
26170,8724,bbb,high,12.07,65.88,11,2,2021-11-11,4
26171,8724,bbb,middle,11.93,59.05,11,2,2021-11-11,4
26172,8724,bbb,low,11.8,56.08,11,2,2021-11-11,4
26173,8725,bbb,high,10.43,57.44,11,2,2021-11-11,5
26174,8725,bbb,middle,11.73,62.55,11,2,2021-11-11,5
26175,8725,bbb,low,11.07,59.63,11,2,2021-11-11,5
26176,8726,bbb,high,10.17,55.05,11,2,2021-11-11,6
26177,8726,bbb,middle,10.33,55.88,11,2,2021-11-11,6
26178,8726,bbb,low,10.8,54.91,11,2,2021-11-11,6
26179,8727,bbb,high,9.87,63.77,11,2,2021-11-11,7
26180,8727,bbb,middle,10.1,62.78,11,2,2021-11-11,7
26181,8727,bbb,low,10,62.16,11,2,2021-11-11,7
26182,8728,bbb,high,10.63,61.34,11,2,2021-11-11,8
26183,8728,bbb,middle,10.63,66.91,11,2,2021-11-11,8
26184,8728,bbb,low,11,67.09,11,2,2021-11-11,8
26185,8729,bbb,high,11.07,64.95,11,2,2021-11-11,9
26186,8729,bbb,middle,11.77,60.95,11,2,2021-11-11,9
26187,8729,bbb,low,11.27,64.42,11,2,2021-11-11,9
26188,8730,bbb,high,11.37,60.51,11,2,2021-11-11,10
26189,8730,bbb,middle,11.43,63.74,11,2,2021-11-11,10
26190,8730,bbb,low,12.1,56.29,11,2,2021-11-11,10
26191,8731,bbb,high,12.83,57.45,11,2,2021-11-11,11
26192,8731,bbb,middle,13,60.75,11,2,2021-11-11,11
26193,8731,bbb,low,13.4,66.54,11,2,2021-11-11,11
26194,8732,bbb,high,12.23,60.33,11,2,2021-11-11,12
26195,8732,bbb,middle,13.27,64.54,11,2,2021-11-11,12
26196,8732,bbb,low,12.8,59.6,11,2,2021-11-11,12
26197,8733,bbb,high,12.63,60.36,11,2,2021-11-11,13
26198,8733,bbb,middle,12.07,64.79,11,2,2021-11-11,13
26199,8733,bbb,low,12.03,64.04,11,2,2021-11-11,13
26200,8734,bbb,high,12.67,63.99,11,2,2021-11-11,14
26201,8734,bbb,middle,12.73,63.18,11,2,2021-11-11,14
26202,8734,bbb,low,12.3,65.5,11,2,2021-11-11,14
26203,8735,bbb,high,11.2,55.58,11,2,2021-11-11,15
26204,8735,bbb,middle,11.53,61.57,11,2,2021-11-11,15
26205,8735,bbb,low,11.37,62.96,11,2,2021-11-11,15
26206,8736,bbb,high,10.53,67.51,11,2,2021-11-11,16
26207,8736,bbb,middle,10.5,62.43,11,2,2021-11-11,16
26208,8736,bbb,low,10.47,67.24,11,2,2021-11-11,16
26209,8737,bbb,high,11.33,66.22,11,2,2021-11-11,17
26210,8737,bbb,middle,11.03,62.62,11,2,2021-11-11,17
26211,8737,bbb,low,11.53,59.62,11,2,2021-11-11,17
26212,8738,bbb,high,11.5,66,11,2,2021-11-11,18
26213,8738,bbb,middle,11.03,57.03,11,2,2021-11-11,18
26214,8738,bbb,low,11.07,58.51,11,2,2021-11-11,18
26215,8739,bbb,high,11.07,66.16,11,2,2021-11-11,19
26216,8739,bbb,middle,10.83,64.94,11,2,2021-11-11,19
26217,8739,bbb,low,11.17,64.02,11,2,2021-11-11,19
26218,8740,bbb,high,11.07,59.81,11,2,2021-11-11,20
26219,8740,bbb,middle,11.77,59.98,11,2,2021-11-11,20
26220,8740,bbb,low,10.87,59.67,11,2,2021-11-11,20
26221,8741,bbb,high,11.53,64.1,11,2,2021-11-11,21
26222,8741,bbb,middle,11.2,64.05,11,2,2021-11-11,21
26223,8741,bbb,low,11.3,54.9,11,2,2021-11-11,21
26224,8742,bbb,high,11.73,55.82,11,2,2021-11-11,22
26225,8742,bbb,middle,11.7,56.42,11,2,2021-11-11,22
26226,8742,bbb,low,12.83,59.68,11,2,2021-11-11,22
26227,8743,bbb,high,12.1,64.94,11,2,2021-11-11,23
26228,8743,bbb,middle,12.13,59.37,11,2,2021-11-11,23
26229,8743,bbb,low,12.5,58.85,11,2,2021-11-11,23
26230,8744,bbb,high,11.83,56.42,11,2,2021-11-11,24
26231,8744,bbb,middle,11.4,62.65,11,2,2021-11-11,24
26232,8744,bbb,low,11.73,66.43,11,2,2021-11-11,24
26233,8745,bbb,high,10.9,58.05,11,2,2021-11-11,25
26234,8745,bbb,middle,10.87,55.84,11,2,2021-11-11,25
26235,8745,bbb,low,11.6,65.42,11,2,2021-11-11,25
26236,8746,bbb,high,11,65.78,11,2,2021-11-11,26
26237,8746,bbb,middle,11.8,56.52,11,2,2021-11-11,26
26238,8746,bbb,low,11.57,60.94,11,2,2021-11-11,26
26239,8747,bbb,high,12.97,60.66,11,2,2021-11-11,27
26240,8747,bbb,middle,11.93,61.39,11,2,2021-11-11,27
26241,8747,bbb,low,11.77,64.43,11,2,2021-11-11,27
26242,8748,bbb,high,10.8,56.39,11,2,2021-11-11,28
26243,8748,bbb,middle,10.73,57.83,11,2,2021-11-11,28
26244,8748,bbb,low,11.93,57.9,11,2,2021-11-11,28
26245,8749,bbb,high,12.57,57.35,11,2,2021-11-11,29
26246,8749,bbb,middle,11.43,57.09,11,2,2021-11-11,29
26247,8749,bbb,low,11.77,65.23,11,2,2021-11-11,29
26248,8750,bbb,high,10.47,60.01,11,2,2021-11-11,30
26249,8750,bbb,middle,11.03,66.78,11,2,2021-11-11,30
26250,8750,bbb,low,11,58.52,11,2,2021-11-11,30
26251,8751,bbb,high,11.3,66.71,11,2,2021-11-11,31
26252,8751,bbb,middle,11.1,61.53,11,2,2021-11-11,31
26253,8751,bbb,low,11.53,67.92,11,2,2021-11-11,31
26254,8752,bbb,high,9.5,57.05,11,2,2021-11-11,32
26255,8752,bbb,middle,10.63,58.55,11,2,2021-11-11,32
26256,8752,bbb,low,10,62.47,11,2,2021-11-11,32
26257,8753,bbb,high,10.73,56.43,11,2,2021-11-11,33
26258,8753,bbb,middle,11.7,66.33,11,2,2021-11-11,33
26259,8753,bbb,low,11.2,64.84,11,2,2021-11-11,33
26260,8754,bbb,high,10.57,56.53,11,2,2021-11-11,34
26261,8754,bbb,middle,9.9,66.47,11,2,2021-11-11,34
26262,8754,bbb,low,11.17,59.82,11,2,2021-11-11,34
26263,8755,bbb,high,12.6,55.78,11,2,2021-11-11,35
26264,8755,bbb,middle,11.87,62.26,11,2,2021-11-11,35
26265,8755,bbb,low,11.93,57.88,11,2,2021-11-11,35
26266,8756,bbb,high,12,59.76,11,2,2021-11-11,36
26267,8756,bbb,middle,11.7,66.86,11,2,2021-11-11,36
26268,8756,bbb,low,11.53,56.52,11,2,2021-11-11,36
26269,8757,bbb,high,12.1,68,11,2,2021-11-11,37
26270,8757,bbb,middle,12.13,56.12,11,2,2021-11-11,37
26271,8757,bbb,low,13,64.65,11,2,2021-11-11,37
26272,8758,bbb,high,11.87,59.78,11,2,2021-11-11,38
26273,8758,bbb,middle,12.2,67.23,11,2,2021-11-11,38
26274,8758,bbb,low,12.8,58.58,11,2,2021-11-11,38
26275,8759,bbb,high,11.5,60.38,11,2,2021-11-11,39
26276,8759,bbb,middle,11.03,62.14,11,2,2021-11-11,39
26277,8759,bbb,low,11.43,60.6,11,2,2021-11-11,39
26278,8760,bbb,high,11.23,61.53,11,2,2021-11-11,40
26279,8760,bbb,middle,11.43,65.7,11,2,2021-11-11,40
